0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,Year,Natural_Calamities,Wind_speed,Rainfall_Actual,Rainfall_Normal,Population_Urban,Population_Rural,Fishing_Inland,Fishing_Marine,Harbour_Plastic,Beach_plastics,Climate_change,Plastic_entering_sea
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19.1,3206,2914.7,1060000,464000,0.06,1.18,284.21,675.33,0,758.74
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,24.45,1641.6,1392.2,30469000,35924000,1.38,7.01,186.81,10255.8,0,37241.32
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19.3,345.8,466.3,10846000,17150000,1.9,0,0,0,0,18550.04
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16.5,720.7,825.3,735000,6486000,0.13,0,0,0,1,1337.38
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12.95,545.4,534.6,3791000,9242000,0.21,0,0,0,0,6086.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18.05,978.8,1091.9,9197000,27315000,1.9,0,0,0,0,7341.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26.9,3789.5,4249.8,27073000,37853000,1.88,4.14,43.31,2362.51,0,36387.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19.65,1857.4,2039.6,21832000,12989000,1.89,4.84,47.8,4812,0,14600.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31.4,1108.3,998.5,62000,5000,0,0.21,0,0,0,133.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21.65,1533.8,1927.3,22785000,57544000,1.43,0,0,0,0,27482.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,24.35,5432.4,5281.5,56494000,63755000,1.31,4.75,491.01,5507.94,0,87756.94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.5,1870.7,1496.9,944000,2106000,0.33,0,0,0,0,427.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12.05,1614.5,1792.8,647000,2522000,0.12,0,0,0,0,800.23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7.7,1870.7,1496.9,629000,543000,0.08,0,0,0,0,765.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.5,1870.7,1496.9,797000,1316000,0.09,0,0,0,0,1326.09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,20.35,1051.7,1149.9,7912000,36516000,5.34,1.51,6.55,4024.5,0,2055.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,27.45,414.1,317.2,1004000,443000,0.07,0.42,0,256.396,0,1615.98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,16.9,384.9,491.9,11717000,17743000,1.37,0,0,0,0,16863.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,21.45,931.7,879,19503000,56081000,0.54,0,0,0,0,24967.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,17.2,2039.8,2006.2,244000,408000,0,0,0,0,1,279.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,23.75,414.1,317.2,38435000,36671000,1.85,4.97,407.38,7655.25,0,57824.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,26.9,657.4,755.2,15987000,20791000,2.7,0,0,0,0,29737.92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,12.9,1870.7,1496.9,1294000,2630000,0.77,0,0,0,0,1650.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,20.65,1179.5,1667,51068000,168971000,6.29,0,0,0,0,59064.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,16.05,1199,1229.1,3631000,7296000,0.05,0,0,0,1,4187.85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,22.6,3172.8,3174.1,33030000,62861000,15.57,1.85,293.95,1327.77,0,46219.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31.35,1562.6,1682.5,159000,233000,0,0.39,0,0,0,438.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,28.55,1055.1,979.4,16740000,34726000,21.86,5.8,37.23,7601.21,0,24654.58
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7.75,1699.1,1768,353000,1110000,0.04,0,0,0,0,61.73
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8.55,1249,1792.8,4911000,28382000,3.07,0,0,0,0,30903.97
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,24.6,994.1,1027.6,13476000,101294000,5.09,0,0,0,0,11386.39
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16.3,338.3,466.3,1129000,12000,0,0,0,0,0,1714.77
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17.45,1176,1153.3,6920000,20780000,3.77,0,0,0,0,22863.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18.8,1111.5,1392.2,522000,234000,0.01,0.23,0,624.265,0,330.23
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16.9,338.3,466.3,18553000,250000,0.01,0,0,0,0,38640.83
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,3549.8,2914.7,1037000,478000,0.04,1.14,224.74,624.265,0,864.24
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22.55,1111.5,1392.2,29709000,35758000,1.17,6.99,187.7,9480.35,0,36721.91
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17.7,338.3,466.3,10522000,17068000,1.44,0,0,0,0,17201.05
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14.8,624.5,825.3,728000,6446000,0.13,0,0,0,1,1304.56
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11.55,481.8,534.6,3729000,9202000,0.2,0,0,0,0,7260.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19.6,1096.9,1091.9,8999000,26979000,1.45,0,0,0,0,7233.81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,3479,4249.8,26548000,37855000,1.59,3.99,67.16,2183.87,0,42625.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24.8,1352.2,2039.6,20909000,13730000,1.61,4.31,46.63,4448.15,0,12748.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,34.1,745.5,998.5,60000,7000,0,0.3,0,0,0,133.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,21.65,2289.4,1927.3,22372000,56815000,1.39,0,0,0,0,25809.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20.5,6238.7,5281.5,55630000,63477000,2,4.63,25.92,5091.46,0,89357.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10.8,1244,1496.9,926000,2093000,0.32,0,0,0,0,423.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11.4,1249,1792.8,639000,2498000,0.12,0,0,0,0,712.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1244,1496.9,620000,540000,0.08,0,0,0,0,609.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7.8,1244,1496.9,759000,1333000,0.09,0,0,0,0,1284.17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,19.95,1030.8,1149.9,7772000,36309000,4.55,1.53,3.73,3720.19,0,70.69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,26.95,258.1,317.2,978000,435000,0.04,0.46,0,237.009,0,1518.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,16.6,352,491.9,11517000,17703000,1.33,0,0,0,0,17316.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,23.3,1128.5,879,19135000,55441000,0.5,0,0,0,0,24634.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,16.9,1996.2,2006.2,229000,417000,0,0,0,0,1,289.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,23.85,258.1,317.2,37926000,36827000,1.97,4.72,80.73,7076.41,0,55857.68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,26.25,899.8,755.2,15612000,20913000,1.99,0,0,0,0,31181.32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,16.25,1244,1496.9,1238000,2646000,0.72,0,0,0,0,1631.28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,21.65,1430.4,1667,50063000,167012000,6.18,0,0,0,0,59064.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,17.3,1104.2,1229.1,3537000,7261000,0.04,0,0,0,1,4496.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,22.55,3159.1,3174.1,32431000,62851000,15.25,1.77,290.26,1227.37,0,53348.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33.4,1678.5,1682.5,156000,234000,0,0.37,0,0,0,363.9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31.35,1000.3,979.4,16335000,34797000,18.32,5.2,57.73,8696.41,0,24540.26
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1875,1768,346000,1102000,0.04,0,0,0,0,49.54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7.8,1747.7,1792.8,4814000,28092000,2.94,0,0,0,0,30179.95
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24.3,742.3,1027.6,13156000,99676000,5.07,0,0,0,0,11194.12
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15.7,295.5,466.3,1110000,15000,0,0,0,0,0,1409.92
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17.9,1009.8,1147.3,6732000,20569000,3.42,0,0,0,0,8555.75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.2,1161.9,1403.5,570000,232000,0,0.23,0,714.21,0,350.33
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19.9,295.5,466.3,18145000,280000,0.01,0,0,0,0,36657.97
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18.3,2005,2914.3,1012000,493000,0.05,1.07,0.93,714.21,0,749.28
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,29.3,1161.9,1403.5,28952000,35577000,1.12,6.97,186.45,10846.3,0,36195.76
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17.8,295.5,466.3,10200000,16975000,1.21,0,0,0,0,18433.21
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14.7,638.3,825.3,721000,6398000,0.12,0,0,0,1,1318.49
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11.55,614,534.6,3662000,9151000,0.2,0,0,0,0,13603.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21.7,941.9,1091.9,8798000,26627000,1.16,0,0,0,0,6228.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28.35,3249.7,4249.8,26000000,37811000,1.69,4.12,20.74,2498.52,0,33693.33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22.55,1514.7,2039.6,19969000,14453000,2.11,5.17,46.33,5089.05,0,12668.69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29.8,860.9,998.5,59000,7000,0,0.16,0,0,0,131.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,26.35,1659.6,1927.3,21943000,56039000,1.15,0,0,0,0,25447.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,23.35,3753.7,5281.1,54731000,63149000,1.46,4.34,567.64,5825.05,0,83327.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8.1,1050.3,1496.9,909000,2079000,0.32,0,0,0,0,418.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1747.7,1792.8,630000,2475000,0.11,0,0,0,0,712.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1050.3,1496.9,611000,537000,0.07,0,0,0,0,749.79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1050.3,1496.9,722000,1348000,0.08,0,0,0,0,1065.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,21.15,1034.4,1149.9,7627000,36073000,3.77,1.45,15.09,4256.21,0,9811.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,29.8,285.8,317.2,954000,427000,0.07,0.47,0,271.158,0,1542.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,16.5,336.3,491.9,11307000,17647000,1.2,0,0,0,0,16980.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,26.6,940.6,879,18748000,54733000,0.42,0,0,0,0,24272.67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,14.7,1883,2006.2,214000,425000,0,0,0,0,1,273.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,24.85,285.8,317.2,37372000,36931000,2.43,4.67,153.4,8095.99,0,876.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,28.6,600.8,755.2,15231000,21012000,2.37,0,0,0,0,25256.66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,14.05,1050.3,1496.9,1184000,2660000,0.69,0,0,0,0,1577.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,22.45,912,1667,49021000,164896000,5.05,0,0,0,0,57890.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,15.95,881.5,1229.1,3444000,7222000,0.04,0,0,0,1,3494.32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,24.95,3148.5,3174.1,31804000,62768000,14.93,1.78,288.09,1404.21,0,45583.99
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36.6,1618.6,1682.5,153000,235000,0,0.38,0,0,0,362.03
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,27.5,757.3,979.4,15928000,34845000,27.16,5.63,57.73,19034.2,0,24414.9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7.95,1747.6,1768,339000,1094000,0.04,0,0,0,0,516.48
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10.35,1635.1,1792.8,4716000,27798000,3.15,0,0,0,0,17125.93
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20.75,849.3,1027.6,12829000,97988000,5.41,0,0,0,0,10994.21
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15.6,203.2,466.3,1091000,18000,0,0,0,0,0,1702.9
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15.7,1104.8,1147.3,6545000,20351000,4.27,0,0,0,0,9945.83
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22.8,1231.7,1374.5,629000,232000,0,0.32,0,1563.22,0,376.1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17.3,203.2,466.3,17737000,310000,0.01,0,0,0,0,37087.22
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,2752.8,2914.3,988000,506000,0.05,1.09,0.91,1563.22,0,743.81
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24.95,1231.7,1374.5,28199000,35386000,1.27,6.7,183.87,23739.7,0,35666.25
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14.5,203.2,466.3,9879000,16875000,1.57,0,0,0,0,17727.1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15.5,521.8,825.3,714000,6347000,0.13,0,0,0,1,1307.75
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13.1,633,534.6,3594000,9093000,0.2,0,0,0,0,7123.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16.55,930.1,1091.9,8595000,26268000,1.68,0,0,0,0,7009.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25.2,4401.2,4249.8,25442000,37742000,1.83,3.93,42.15,5468.62,0,35411.01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18.8,2163,2039.6,19024000,15164000,1.88,4.94,46.93,11138.6,0,12582.57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,955.3,998.5,57000,9000,0,0.21,0,0,0,131.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,21.4,1518.9,1927.3,21507000,55239000,1.47,0,0,0,0,25187.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20.35,4644.2,5281.1,53819000,62790000,1.35,4.43,476.15,12749.5,0,85100.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10.9,1118.8,1496.9,891000,2066000,0.31,0,0,0,0,414.35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11.6,1635.1,1792.8,622000,2450000,0.12,0,0,0,0,561.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.4,1118.8,1496.9,602000,534000,0.07,0,0,0,0,741.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7.7,1118.8,1496.9,686000,1363000,0.09,0,0,0,0,1054.26
